IndiceGene,ProbeSetID,F_ANOVA_7grupos,P_ANOVA_7grupos,FDR_ANOVA_7grupos
19544,1435238_x_at,2.33570489569921,0.0591588844256753,0.111702455265946
23643,1439337_at,2.33546361833603,0.0591808464057001,0.111739245352848
8326,1424020_at,2.33529508027271,0.0591961923196189,0.111763541100433
35886,1451591_a_at,2.33512604995148,0.0592115871379142,0.111787927142495
5795,1421489_a_at,2.33486499666936,0.0592353711913192,0.111825244255791
8627,1424321_at,2.33485467184347,0.0592363120665863,0.111825244255791
23364,1439058_at,2.3347197637232,0.0592486073053304,0.111843773567625
26400,1442094_at,2.3346014894433,0.0592593887158464,0.111859443789955
5280,1420974_at,2.33438243525651,0.059279362113054,0.11189246298907
28257,1443951_at,2.33420289866042,0.0592957374173976,0.11191868814656
19085,1434779_at,2.33415440855116,0.0593001609309839,0.111920298773784
3896,1419565_a_at,2.33411216702042,0.059304014692286,0.111920298773784
30289,1445983_at,2.33411194016483,0.0593040353893683,0.111920298773784
2844,1418513_at,2.33391901447315,0.0593216395625862,0.111948837437223
7026,1422720_at,2.33382583345549,0.0593301440989901,0.111960202050567
41933,1457638_x_at,2.33364374089019,0.0593467670966296,0.11198688518577
30535,1446229_at,2.3335885344962,0.0593518077575321,0.11199171122385
11382,1427076_at,2.33333388424902,0.059375064449446,0.112030907490042
14277,1429971_at,2.3332611487797,0.0593817089416282,0.112038757319962
27162,1442856_at,2.33309779333664,0.059396634470255,0.112062230129386
24694,1440388_at,2.33303330296084,0.0594025279088976,0.112066332681187
3029,1418698_a_at,2.33301961859549,0.0594037785283946,0.112066332681187
31347,1447041_at,2.3329911203367,0.0594063830817226,0.112066558615057
11278,1426972_at,2.3328125853058,0.059422702663261,0.112092656021403
31089,1446783_at,2.33270269686338,0.0594327496542032,0.112106919370733
21169,1436863_at,2.33252114095766,0.0594493529315858,0.112130298655943
44753,1460461_at,2.33251279330576,0.0594501164377933,0.112130298655943
27127,1442821_at,2.33245234228481,0.059455645804055,0.112133768527381
30104,1445798_at,2.33243831773965,0.0594569286837053,0.112133768527381
14171,1429865_at,2.33228339385511,0.0594711020548576,0.112152828755325
42485,1458190_at,2.33227348781084,0.059472008436894,0.112152828755325
26073,1441767_at,2.33214131708927,0.0594841031276206,0.112170946822713
382,1416051_at,2.33192653149986,0.0595037631061056,0.112203328867316
32998,1448698_at,2.3317094581657,0.0595236392318833,0.112236115765591
43037,1458742_at,2.33142354903901,0.0595498285933387,0.112275369350523
42401,1458106_at,2.33141381705118,0.0595507202534197,0.112275369350523
9114,1424808_at,2.33139996377949,0.0595519895355507,0.112275369350523
25704,1441398_at,2.33137349488117,0.0595544147795515,0.112275369350523
3673,1419342_at,2.33131136333036,0.0595601080524267,0.112281409182097
12401,1428095_a_at,2.33118186857341,0.0595719757748104,0.112295641830743
8599,1424293_s_at,2.33117464831069,0.0595726375566472,0.112295641830743
18037,1433731_at,2.3311105986848,0.0595785084306448,0.112302014825532
42178,1457883_at,2.33095949240404,0.0595923613751673,0.112323432396415
23446,1439140_at,2.33076899830092,0.0596098299581289,0.112351662875238
23214,1438908_at,2.33036460533744,0.0596469307110603,0.112416891851213
31119,1446813_s_at,2.33019380316373,0.059662607921491,0.112433987307693
40245,1455950_x_at,2.33019021644437,0.0596629371764268,0.112433987307693
30004,1445698_at,2.33014150949594,0.0596674085778679,0.112433987307693
38401,1454106_a_at,2.33013670887361,0.0596678493037329,0.112433987307693
10707,1426401_at,2.33012999127195,0.0596684660253574,0.112433987307693
18104,1433798_a_at,2.33005770398605,0.0596751029029235,0.11244179545558
10098,1425792_a_at,2.3295912175012,0.0597179503351535,0.112517829221112
19158,1434852_at,2.32934364183381,0.0597407032653677,0.112555997074582
11309,1427003_at,2.32913198414718,0.0597601622474093,0.112587955951393
28581,1444275_at,2.32909395240417,0.0597636594234731,0.112589841422642
26077,1441771_at,2.32890953109144,0.0597806206901131,0.112617090921214
20804,1436498_at,2.32865864368624,0.0598037027501275,0.112655868253843
4198,1419879_s_at,2.32852188232843,0.0598162888559164,0.112674871306465
28944,1444638_at,2.32822564486335,0.0598435607752023,0.112721110837955
3304,1418973_at,2.32819706820925,0.059846192242175,0.112721110837955
39444,1455149_at,2.32817380852273,0.0598483341860639,0.112721110837955
28709,1444403_at,2.32780653140588,0.0598821664735951,0.112776313955384
682,1416351_at,2.32780133946418,0.0598826448771324,0.112776313955384
44286,1459993_at,2.3275090252278,0.0599095860226176,0.112822340774399
21316,1437010_a_at,2.32737596452415,0.0599218536631819,0.112840731610153
12088,1427782_a_at,2.3270301507485,0.0599537482452033,0.112896079479225
17529,1433223_at,2.32697422829058,0.0599589076303058,0.112901081038511
14916,1430610_at,2.32687974091768,0.0599676260302638,0.112912783433847
32470,1448170_at,2.32673385960874,0.0599810891181392,0.112933418231493
24510,1440204_at,2.32660770813903,0.0599927338679289,0.112950627851282
42276,1457981_x_at,2.32653169579917,0.0599997515053545,0.11295912475551
18223,1433917_x_at,2.32648557589267,0.0600040098118231,0.112962426285555
21493,1437187_at,2.32637957890803,0.0600137978106701,0.112976137200895
7654,1423348_at,2.32618036597402,0.0600321979905727,0.113006058749231
29188,1444882_at,2.32605485905997,0.0600437933170634,0.113023168714227
19881,1435575_at,2.32565215655379,0.0600810136190919,0.113088469928436
19190,1434884_at,2.32562526849797,0.0600834996214096,0.113088469928436
24778,1440472_at,2.32546867210258,0.0600979802193161,0.113109728041565
2793,1418462_at,2.32544888911363,0.0600998098221339,0.113109728041565
21178,1436872_at,2.32503979383221,0.0601376571934156,0.113176235221374
33287,1448987_at,2.32490575514381,0.0601500630491612,0.113194859116257
15685,1431379_a_at,2.32480964433402,0.0601589601255376,0.113204535905377
35430,1451135_at,2.32479597956498,0.060160225196339,0.113204535905377
2010,1417679_at,2.32469321036746,0.0601697403373442,0.113217717007575
6029,1421723_at,2.32465102294531,0.0601736468092881,0.113220343961022
30523,1446217_at,2.32456935563649,0.0601812097766052,0.113229850324754
21024,1436718_at,2.32451413375833,0.0601863242609988,0.113234749311501
19405,1435099_at,2.32443092484364,0.0601940316587708,0.113240043208241
334,1416003_at,2.32442719433578,0.0601943772283768,0.113240043208241
11643,1427337_at,2.32439536137941,0.060197326105568,0.113240043208241
43504,1459209_at,2.32437533544441,0.0601991813033143,0.113240043208241
18398,1434092_at,2.32420546708345,0.06021492021482,0.113264925412212
23884,1439578_at,2.32414304508515,0.0602207048918775,0.113271082297463
43697,1459402_at,2.32403856641419,0.0602303882509261,0.113284571521123
39281,1454986_at,2.3239682829904,0.0602369031986001,0.113292100548793
35351,1451056_at,2.32388158374172,0.0602449408083683,0.113302383645177
33864,1449564_at,2.32385004904013,0.0602478645611527,0.113302383645177
21631,1437325_x_at,2.32380219754415,0.0602523014089216,0.113302383645177
23849,1439543_at,2.32380092458199,0.0602524194440459,0.113302383645177
11579,1427273_at,2.32375235237109,0.0602569234675432,0.113306129051893
9204,1424898_at,2.32368561683402,0.0602631123078557,0.113313042116093
15765,1431459_at,2.32362692808273,0.0602685554512975,0.113318552524658
43976,1459681_at,2.32347558421423,0.0602825942970342,0.113340223669774
42437,1458142_at,2.32315022398767,0.0603127864220442,0.11339220233272
20171,1435865_at,2.32312348146836,0.0603152687071675,0.11339220233272
4974,1420668_a_at,2.32301997218827,0.0603248775939144,0.113405539759207
38841,1454546_at,2.32260364150309,0.0603635418426037,0.113473495358589
40564,1456269_at,2.32251936999611,0.0603713711384372,0.113482829896205
39750,1455455_at,2.32249602885697,0.0603735398445608,0.113482829896205
33887,1449587_a_at,2.32243190647503,0.0603794980866608,0.113489299571014
12887,1428581_at,2.32233727871456,0.0603882919806074,0.113501098375453
37399,1453104_at,2.32228150795645,0.0603934754498104,0.113506110608072
41192,1456897_at,2.32224556746911,0.0603968160863426,0.113507659067845
29532,1445226_at,2.3221511494935,0.0604055930525244,0.113519423820238
32004,1447698_x_at,2.32201862662566,0.0604179143939989,0.113537848211823
39496,1455201_x_at,2.32196469853731,0.060422929103806,0.113542540957075
42928,1458633_at,2.32172406433247,0.0604453105755469,0.113579866355626
43314,1459019_at,2.3216257688793,0.0604544555046561,0.113592317531787
28380,1444074_at,2.32143313556109,0.0604723812647063,0.113621265931491
28049,1443743_at,2.32135418150413,0.0604797300114587,0.113629919099591
34251,1449956_at,2.32132951966842,0.0604820256292498,0.113629919099591
40866,1456571_at,2.32109349092228,0.0605040005857628,0.113659643172157
17026,1432720_at,2.32108334962729,0.060504944952159,0.113659643172157
25545,1441239_at,2.32107456407111,0.0605057630831177,0.113659643172157
35210,1450915_at,2.32105132325136,0.0605079273755235,0.113659643172157
15682,1431376_at,2.32064687056628,0.0605456045339127,0.113725680316688
23013,1438707_at,2.32060889885741,0.0605491430526199,0.113727590405473
9000,1424694_at,2.32055327753572,0.0605543266897169,0.11373259018169
1430,1417099_at,2.32049925431628,0.0605593618251222,0.113734943030866
22426,1438120_x_at,2.3204857238222,0.0605606229770126,0.113734943030866
39667,1455372_at,2.3204258313696,0.0605662057618105,0.113740691458337
23662,1439356_at,2.32031502562138,0.0605765357379324,0.113755354054065
1833,1417502_at,2.3201206757121,0.0605946585455462,0.113784648807673
16165,1431859_at,2.31996121203181,0.0606095324035305,0.113807840498423
13241,1428935_at,2.31961473465036,0.0606418626749708,0.113863807181676
21819,1437513_a_at,2.31953784170839,0.0606490400456258,0.113872542987293
4065,1419734_at,2.31920318479305,0.0606802878215806,0.113925064974725
3931,1419600_at,2.31918415158491,0.0606820654949515,0.113925064974725
34261,1449966_s_at,2.31913973337669,0.0606862142964183,0.113928111512769
314,1415983_at,2.31902225791623,0.060697188272419,0.113943970375624
15091,1430785_at,2.31891436358728,0.0607072690110835,0.113951825545065
16449,1432143_a_at,2.31889977735331,0.0607086319572386,0.113951825545065
16066,1431760_a_at,2.31888266486372,0.0607102309980001,0.113951825545065
7917,1423611_at,2.31885973563084,0.0607123736395557,0.113951825545065
6077,1421771_a_at,2.3188422716432,0.0607140056284318,0.113951825545065
17285,1432979_at,2.31862953440596,0.0607338892656963,0.113984400972584
39260,1454965_at,2.31841346592351,0.0607540910639851,0.114017570783821
38792,1454497_at,2.31807252330603,0.0607859821958021,0.114072674364951
38493,1454198_a_at,2.31788433416382,0.0608035923726992,0.114100974436261
24744,1440438_at,2.31783254211897,0.0608084398310224,0.114101943256081
38671,1454376_at,2.31782475721175,0.0608091684907911,0.114101943256081
28750,1444444_at,2.3165844852867,0.0609253706273051,0.114315228217418
17618,1433312_at,2.31645149361075,0.0609378441776252,0.11433015160267
434,1416103_at,2.31644563054607,0.0609383941459523,0.11433015160267
32734,1448434_at,2.31630044259485,0.0609520147103126,0.114342082757459
28834,1444528_at,2.31629284284834,0.060952727753369,0.114342082757459
27312,1443006_at,2.31627733874565,0.0609541824457576,0.114342082757459
35410,1451115_at,2.31626975007507,0.0609548944754571,0.114342082757459
13628,1429322_at,2.31617093875464,0.0609641665178751,0.114354301937927
30333,1446027_at,2.31614629233575,0.0609664794593789,0.114354301937927
39157,1454862_at,2.31578207741265,0.061000669626628,0.114413673826439
41747,1457452_at,2.31539243098181,0.0610372688078104,0.114473038017365
13377,1429071_at,2.31539107225586,0.0610373964710672,0.114473038017365
26858,1442552_at,2.31526772921725,0.061048986679192,0.114490014063713
34721,1450426_at,2.31517139135222,0.061058040847251,0.114502232858705
15827,1431521_at,2.3151160363493,0.061063243923143,0.114507228979156
39820,1455525_at,2.31465673551791,0.0611064332160779,0.114583454368798
26643,1442337_at,2.31461237078979,0.0611106066015386,0.114586515957926
20630,1436324_at,2.31451616209671,0.0611196579429167,0.114598723409141
5296,1420990_at,2.31436833664581,0.0611335680698311,0.114620039639054
37827,1453532_at,2.31421156056193,0.0611483239664401,0.114642939774294
40806,1456511_x_at,2.31417990930955,0.0611513034498338,0.114643760106869
20646,1436340_at,2.31414577486461,0.0611545168540375,0.114645018897412
23484,1439178_at,2.31410508567145,0.0611583475449871,0.114647434749011
11523,1427217_at,2.31402093706845,0.0611662705062942,0.114657521450722
22575,1438269_at,2.31385557356308,0.0611818432599327,0.114681946422269
31981,1447675_x_at,2.31361752197358,0.0612042683630941,0.114717385590754
8330,1424024_at,2.31360087477821,0.061205836887659,0.114717385590754
23397,1439091_at,2.31354252148401,0.0612113353494524,0.114722923686655
33373,1449073_at,2.31323825814191,0.0612400133698777,0.114771902887798
25767,1441461_at,2.3131404340906,0.0612492365851395,0.114784418649812
14389,1430083_at,2.31308958561045,0.0612540313287959,0.114788634518637
26453,1442147_at,2.31295603373952,0.0612666263904754,0.114807467044907
9988,1425682_a_at,2.31283480268883,0.0612780617837654,0.114819993680068
28611,1444305_at,2.31282289983064,0.0612791846652253,0.114819993680068
26987,1442681_at,2.31279586594406,0.0612817350424526,0.114819993680068
14669,1430363_at,2.31275910632369,0.061285203119314,0.114819993680068
39211,1454916_s_at,2.31275023199974,0.0612860403951194,0.114819993680068
14784,1430478_at,2.31269306798911,0.0612914339919822,0.114825328756019
1339,1417008_at,2.31260325577601,0.0612999090236093,0.114836436007219
36755,1452460_at,2.31256411303104,0.0613036030602393,0.114838586211159
28568,1444262_at,2.31242402469388,0.0613168255439736,0.114858584909198
20508,1436202_at,2.31233875706102,0.0613248751039845,0.114866059042111
37238,1452943_at,2.312327802746,0.0613259093074429,0.114866059042111
36751,1452456_at,2.31226639180587,0.0613317074807411,0.11487214863326
33839,1449539_at,2.31218058429452,0.0613398100167999,0.114882459508364
12700,1428394_at,2.31215414262408,0.0613423070415383,0.114882459508364
37319,1453024_at,2.31200842857889,0.061356069439108,0.114903462516016
32019,1447713_at,2.3119678605842,0.0613599015650197,0.114904109598107
3459,1419128_at,2.31195082996826,0.0613615103804884,0.114904109598107
14240,1429934_at,2.31182711849945,0.0613731982095848,0.114921224464439
4695,1420389_at,2.31177819583282,0.0613778208796727,0.114925108958945
12276,1427970_at,2.31152639694695,0.0614016188089171,0.114964895794627
21902,1437596_at,2.311495016191,0.0614045853158157,0.114965677376753
21075,1436769_at,2.31144763558755,0.0614090646082478,0.114969291112353
6183,1421877_at,2.3113968036684,0.0614138705537089,0.114973516078321
22620,1438314_at,2.31124913587351,0.0614278341033903,0.114994884023618
9819,1425513_at,2.31117937458495,0.0614344318967246,0.114997761141545
30222,1445916_at,2.31117896575309,0.0614344705648299,0.114997761141545
13496,1429190_at,2.31074759968883,0.0614752838376238,0.115069382708474
35893,1451598_at,2.31056227712871,0.0614928264430394,0.115097442123486
40596,1456301_at,2.31053115597126,0.0614957728679404,0.115098180359255
28947,1444641_at,2.31028460453869,0.0615191204487524,0.115137100645663
20280,1435974_at,2.31024112931304,0.0615232383424597,0.115140029564848
43378,1459083_at,2.31017489491269,0.0615295124841178,0.115146993466647
24817,1440511_at,2.30996580258327,0.0615493233169008,0.115179288449257
1217,1416886_at,2.30981519292416,0.0615635971349228,0.115201219582697
25768,1441462_at,2.3097765423917,0.0615672607291813,0.115203295280538
4690,1420384_at,2.30946250251146,0.0615970360879629,0.115254228534816
34940,1450645_at,2.30941503589627,0.0616015378628474,0.115257870116253
28342,1444036_at,2.30929335523648,0.0616130796952817,0.115274682955982
12551,1428245_at,2.30926601128728,0.0616156736672642,0.115274754140593
16934,1432628_at,2.3092240180469,0.0616196575549112,0.115277425559318
31997,1447691_x_at,2.3090758751233,0.0616337139340771,0.115298939489021
16961,1432655_at,2.30885235984861,0.061654928128141,0.11533237009205
17253,1432947_at,2.30883370675402,0.0616566988601012,0.11533237009205
35288,1450993_at,2.30874402761657,0.0616652127946922,0.115341761627599
22978,1438672_at,2.30872694835951,0.0616668343967164,0.115341761627599
2442,1418111_at,2.30869761827666,0.0616696192634865,0.115342187044974
1048,1416717_at,2.30861688327896,0.0616772856465349,0.115351244369757
